,Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,MaterialName,New_Volume(L),Points
4846,22/3/2023,D,ERW_DGVG2021110003,Reseller,Phangnga,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2100,2
4847,9/1/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12320,2
4848,16/1/2023,A,ERW_AUTN2021110008,Retails,NakhonRatchasima,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,896,2
4849,10/1/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3612,2
4850,3/4/2023,D,ERW_DBG72020110038,Reseller,Phuket,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,196,2
4851,31/3/2023,D,ERW_DBG72020110038,Reseller,Phuket,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9408,2
4852,18/1/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2828,2
4853,9/1/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4312,2
4854,26/1/2023,D,ERW_DBG72020110004,Retails,NakhonSiThammarat,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5656,2
4855,28/1/2023,D,ERW_DBG72020110005,Retails,NakhonSiThammarat,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3584,2
4856,7/1/2023,D,ERW_DBG72020110014,Retails,Pattani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10472,2
4857,31/1/2023,C,ERW_C08P2020090012,Reseller,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,532,2
4858,5/4/2023,C,ERW_C08P2020090119,Reseller,Uttaradit,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12964,2
4859,29/4/2023,D,ERW_DBG72020110082,Reseller,Songkhla,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1008,2
4860,27/3/2023,C,ERW_C08P2020090127,Reseller,Phrae,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12488,2
4861,27/1/2023,A,ERW_ALWN2023020007,Retails,SakonNakhon,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12628,2
4862,10/1/2023,C,ERW_C08P2020090138,Retails,Lamphun,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12040,2
4863,28/1/2023,C,ERW_C08P2020090216,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4004,2
4864,7/3/2023,D,ERW_DBG72020110004,Retails,NakhonSiThammarat,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4816,2
4865,8/2/2023,D,ERW_DBG72020110036,Retails,Songkhla,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4424,2
4866,24/1/2023,A,ERW_ALWN2023020006,Retails,NongKhai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9352,2
4867,14/1/2023,A,ERW_AMBP2020110098,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5740,2
4868,10/1/2023,A,ERW_AMBP2020110420,Retails,ChonBuri,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,196,2
4869,19/1/2023,A,ERW_AMBP2020110269,Retails,RoiEt,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2128,2
4870,21/1/2023,C,ERW_C9H62020120019,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12572,2
4871,12/4/2023,C,ERW_CM8N2021050001,Retails,Phetchabun,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3360,2
4872,24/1/2023,A,ERW_AMBP2020110050,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4032,2
4873,11/1/2023,A,ERW_AMBP2020110288,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6160,2
4874,30/1/2023,D,ERW_DBG72020110003,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6804,2
4875,22/4/2023,D,ERW_DBG72020110003,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5684,2
4876,28/1/2023,D,ERW_DBG72020110010,Retails,Krabi,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5964,2
4877,3/2/2023,D,ERW_DBG72020110012,Reseller,Songkhla,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5488,2
4878,3/5/2023,D,ERW_DBG72020110014,Retails,Pattani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,13860,2
4879,22/4/2023,D,ERW_DBG72020110062,Retails,Trang,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1568,2
4880,21/4/2023,D,ERW_DBG72020110087,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4508,2
4881,14/1/2023,D,ERW_DFLE2021120002,Retails,Songkhla,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,13608,2
4882,22/4/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,8260,2
4883,16/2/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3864,2
4884,23/5/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,224,2
4885,17/3/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4816,2
4886,26/1/2023,C,ERW_C08P2020090021,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9184,2
4887,4/5/2023,C,ERW_C08P2020090027,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,784,2
4888,16/1/2023,C,ERW_C08P2020090041,Reseller,Tak,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5404,2
4889,23/5/2023,C,ERW_C08P2020090052,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3696,2
4890,21/4/2023,C,ERW_C08P2020090105,Retails,Phetchabun,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10276,2
4891,12/4/2023,C,ERW_C08P2020090138,Retails,Lamphun,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9296,2
4892,10/5/2023,C,ERW_C08P2020090147,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,56,2
4893,28/2/2023,C,ERW_C08P2020090147,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4424,2
4894,26/1/2023,C,ERW_C08P2020090147,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6972,2
4895,18/5/2023,C,ERW_C08P2020090164,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,8008,2
4896,20/2/2023,C,ERW_C08P2020090164,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,392,2
4897,8/6/2023,C,ERW_C08P2020090170,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2996,2
4898,20/1/2023,C,ERW_C08P2020090215,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2268,2
4899,30/3/2023,C,ERW_C9H62020120019,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1652,2
4900,18/4/2023,C,ERW_C9H62020120019,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7224,2
4901,28/4/2023,C,ERW_C9H62020120019,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1288,2
4902,24/2/2023,C,ERW_C08P2020090127,Reseller,Phrae,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,8316,2
4903,22/5/2023,C,ERW_C08P2020090127,Reseller,Phrae,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2380,2
4904,2/5/2023,C,ERW_C08P2020090127,Reseller,Phrae,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,252,2
4905,16/3/2023,D,ERW_DBG72020110003,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9660,2
4906,11/4/2023,D,ERW_DBG72020110011,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3976,2
4907,21/2/2023,D,ERW_DBG72020110019,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4284,2
4908,8/2/2023,D,ERW_DBG72020110021,Retails,Phatthalung,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5096,2
4909,25/2/2023,D,ERW_DBG72020110037,Retails,Songkhla,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1512,2
4910,24/2/2023,D,ERW_DBG72020110052,Retails,Krabi,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7336,2
4911,5/4/2023,D,ERW_DBG72020110054,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,11228,2
4912,3/3/2023,D,ERW_DLD72021010008,Retails,Phangnga,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7028,2
4913,12/5/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9828,2
4914,7/2/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,784,2
4915,29/4/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12152,2
4916,15/3/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2268,2
4917,7/2/2023,C,ERW_C08P2020090170,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12600,2
4918,13/2/2023,C,ERW_C08P2020090127,Reseller,Phrae,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5264,2
4919,7/2/2023,D,ERW_DBG72020110008,Retails,Trang,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,8736,2
4920,22/2/2023,D,ERW_DBG72020110056,Retails,Phuket,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2912,2
4921,10/4/2023,D,ERW_DBG72020110056,Retails,Phuket,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10164,2
4922,17/1/2023,A,ERW_AMBP2020110498,Retails,ChonBuri,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12796,2
4923,12/1/2023,A,ERW_AMBP2020110558,Retails,NakhonRatchasima,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3388,2
4924,10/3/2023,C,ERW_C08P2020090025,Reseller,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,13244,2
4925,24/4/2023,C,ERW_C08P2020090028,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2436,2
4926,5/6/2023,C,ERW_C08P2020090028,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4340,2
4927,20/4/2023,C,ERW_C08P2020090052,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10836,2
4928,24/2/2023,C,ERW_C08P2020090125,Retails,Phrae,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9744,2
4929,20/2/2023,C,ERW_C08P2020090142,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,420,2
4930,18/3/2023,C,ERW_C08P2020090158,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5684,2
4931,5/5/2023,C,ERW_C9H62020120007,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6188,2
4932,23/2/2023,C,ERW_C9H62020120007,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4900,2
4933,26/5/2023,C,ERW_CFNC2023070001,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1848,2
4934,22/3/2023,C,ERW_CXVX2023040002,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,11340,2
4935,25/5/2023,C,ERW_CXVX2023040002,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,13804,2
4936,26/1/2023,C,ERW_CXVX2023040002,Retails,KamphaengPhet,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1736,2
4937,8/2/2023,D,ERW_DBG72020110011,Retails,SuratThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,812,2
4938,12/1/2023,D,ERW_DBG72020110056,Retails,Phuket,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9240,2
4939,20/3/2023,D,ERW_DBG72020110081,Retails,Phuket,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5236,2
4940,6/1/2023,A,ERW_AMBP2020110491,Retails,ChonBuri,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2520,2
4941,11/5/2023,C,ERW_C08P2020090046,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6636,2
4942,23/1/2023,C,ERW_C08P2020090052,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9212,2
4943,11/3/2023,C,ERW_C08P2020090052,Reseller,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10528,2
4944,26/1/2023,C,ERW_C08P2020090137,Retails,Lamphun,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5432,2
4945,23/5/2023,C,ERW_CVEG2022020001,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3192,2
4946,24/1/2023,A,ERW_AMBP2020110259,Retails,UdonThani,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7140,2
4947,17/1/2023,A,ERW_AMBP2020110282,Retails,ChonBuri,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7980,2
4948,19/1/2023,A,ERW_AMBP2020110298,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7140,2
4949,16/1/2023,A,ERW_AMBP2020110336,Retails,Nonthaburi,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,756,2
4950,5/1/2023,A,ERW_AMBP2020110336,Retails,Nonthaburi,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9660,2
4951,30/3/2023,C,ERW_C08P2020090046,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7644,2
4952,12/5/2023,C,ERW_C08P2020090073,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1596,2
4953,7/2/2023,C,ERW_C08P2020090082,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1400,2
4954,3/1/2023,C,ERW_C08P2020090148,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10528,2
4955,24/5/2023,C,ERW_C08P2020090158,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2772,2
4956,30/5/2023,C,ERW_C08P2020090210,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6804,2
4957,25/2/2023,C,ERW_CM8N2021050002,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,84,2
4958,24/3/2023,C,ERW_CM8N2021050002,Retails,ChiangMai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4620,2
4959,7/2/2023,C,ERW_CQ932021100002,Retails,Phayao,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1512,2
4960,27/1/2023,A,ERW_AHWO2020120009,Retails,SamutPrakan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,11452,2
4961,10/1/2023,A,ERW_AMBP2020110412,Retails,Rayong,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,11200,2
4962,17/1/2023,A,ERW_AUOF2022100001,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1400,2
4963,11/4/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,8064,2
4964,2/3/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,8036,2
4965,8/6/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1876,2
4966,18/2/2023,C,ERW_C08P2020090056,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9184,2
4967,6/5/2023,C,ERW_C08P2020090071,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,11368,2
4968,27/1/2023,C,ERW_C08P2020090071,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,1764,2
4969,6/4/2023,C,ERW_C08P2020090073,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12992,2
4970,29/4/2023,C,ERW_C08P2020090082,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,5992,2
4971,16/3/2023,C,ERW_C08P2020090082,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,6356,2
4972,6/5/2023,C,ERW_C4M12022030003,Retails,ChiangRai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,2324,2
4973,7/2/2023,C,ERW_CGSL2021070001,Retails,Phayao,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7728,2
4974,19/4/2023,D,ERW_DBG72020110008,Retails,Trang,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,504,2
4975,18/2/2023,D,ERW_DBG72020110055,Retails,NakhonSiThammarat,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10920,2
4976,20/4/2023,D,ERW_DBG72020110083,Retails,Songkhla,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,11144,2
4977,23/1/2023,A,ERW_A4NT2022100001,Retails,Saraburi,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,56,2
4978,11/1/2023,A,ERW_AI8N2021070001,Retails,SamutPrakan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10892,2
4979,17/1/2023,A,ERW_AMBP2020110380,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3612,2
4980,27/1/2023,A,ERW_AMBP2020110381,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12488,2
4981,18/1/2023,A,ERW_AMBP2020110402,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3836,2
4982,10/4/2023,C,ERW_C08P2020090073,Retails,Phitsanulok,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,12572,2
4983,16/5/2023,C,ERW_C08P2020090117,Retails,Sukhothai,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,13328,2
4984,11/3/2023,C,ERW_C08P2020090135,Retails,Lampang,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7392,2
4985,15/6/2023,C,ERW_C08P2020090197,Retails,ChonBuri,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7084,2
4986,18/1/2023,C,ERW_C08P2020090212,Retails,NakhonSawan,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,4508,2
4987,12/1/2023,C,ERW_CA6L2021110001,Retails,Phichit,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,3584,2
4988,6/1/2023,C,ERW_CRGG2021020002,Retails,Tak,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,10920,2
4989,7/2/2023,C,ERW_CRGG2021020002,Retails,Tak,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,7308,2
4990,28/4/2023,D,ERW_DBG72020110044,Retails,Krabi,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,9016,2
4991,8/4/2023,D,ERW_DBG72020110055,Retails,NakhonSiThammarat,143629,MSUPER2000TURBOSPEED10W-304X7L:TH,784,2
4992,9/2/2023,A,ERW_AMBP2020110201,Reseller,Trat,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,1848,2
4993,17/2/2023,A,ERW_A1DS2023040005,Reseller,UdonThani,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,196,2
4994,10/2/2023,A,ERW_AHWO2020120011,Retails,KhonKaen,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,6328,2
4995,10/2/2023,A,ERW_AHWO2020120011,Retails,KhonKaen,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,2352,2
4996,21/2/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,7784,2
4997,14/2/2023,A,ERW_AMBP2020110131,Reseller,LopBuri,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,12628,2
4998,17/2/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,2212,2
4999,20/2/2023,A,ERW_AMBP2020110082,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,4984,2
5000,21/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,9828,2
5001,17/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,2072,2
5002,20/2/2023,A,ERW_AMBP2020110030,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,11984,2
5003,14/2/2023,A,ERW_AMBP2020110210,Reseller,SaKaeo,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,5908,2
5004,15/2/2023,A,ERW_AMBP2020110534,Retails,Trat,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,6692,2
5005,23/2/2023,A,ERW_AMBP2020110288,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,4956,2
5006,13/2/2023,A,ERW_AMBP2020110124,Retails,PhraNakhonSiAyutthaya,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,5460,2
5007,15/2/2023,A,ERW_AMBP2020110275,Retails,SakonNakhon,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,3136,2
5008,24/2/2023,A,ERW_AMBP2020110257,Retails,UdonThani,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,420,2
5009,9/2/2023,A,ERW_AMBP2020110336,Retails,Nonthaburi,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,8316,2
5010,22/2/2023,A,ERW_AMBP2020110259,Retails,UdonThani,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,8484,2
5011,13/2/2023,A,ERW_AMBP2020110427,Retails,ChonBuri,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,7532,2
5012,15/2/2023,A,ERW_AUOF2022100001,Retails,Bangkok,143629,MSUPER2000TURBOSPEED10W-30CTN4X7L:TH,6132,2
5013,16/1/2023,A,ERW_AUTN2021110008,Retails,NakhonRatchasima,143109,MSUPER30000W-20(ALL-IN-ONE)CTN12X1L:SG,2820,4
5014,14/8/2023,C,ERW_C08P2020090127,Reseller,Phrae,143109,MSUPER30000W-20(ALL-IN-ONE)CTN12X1L:SG,4176,4
5015,17/2/2023,A,ERW_AMBP2020110266,Retails,NongKhai,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,10500,4
5016,6/5/2023,C,ERW_C4M12022030003,Retails,ChiangRai,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,448,4
5017,12/4/2023,C,ERW_CM8N2021050001,Retails,Phetchabun,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,1827,4
5018,19/1/2023,A,ERW_AMBP2020110269,Retails,RoiEt,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,1407,4
5019,2/2/2023,D,ERW_DBG72020110038,Reseller,Phuket,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,2947,4
5020,8/2/2023,D,ERW_DBG72020110049,Retails,Songkhla,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,2296,4
5021,26/1/2023,A,ERW_AMBP2020110101,Retails,Nonthaburi,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,8232,4
5022,17/1/2023,A,ERW_AMBP2020110348,Retails,Bangkok,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,5292,4
5023,16/1/2023,A,ERW_AUTN2021110008,Retails,NakhonRatchasima,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,13496,4
5024,8/2/2023,D,ERW_DBG72020110049,Retails,Songkhla,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,9660,4
5025,13/2/2023,A,ERW_A7QF2022060003,Retails,N\A,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,7,4
5026,22/2/2023,C,ERW_C08P2020090068,Retails,Phitsanulok,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,2317,4
5027,11/3/2023,C,ERW_C08P2020090135,Retails,Lampang,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,1960,4
5028,2/3/2023,C,ERW_C08P2020090138,Retails,Lamphun,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,2632,4
5029,24/2/2023,C,ERW_C08P2020090127,Reseller,Phrae,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,343,4
5030,7/2/2023,D,ERW_DBG72020110008,Retails,Trang,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,231,4
5031,1/4/2023,C,ERW_C08P2020090138,Retails,Lamphun,143110,MSUPER30000W-20(ALL-IN-ONE)CTN4X3.5L:SG,1540,4
5032,23/12/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,143134,MSUPER30005W-30(ALL-IN-ONE)12X1L/CAR,264,4
5033,26/10/2023,A,ERW_AI8N2021070010,Retails,Bangkok,143134,MSUPER30005W-30(ALL-IN-ONE)12X1L/CAR,2940,4
5034,18/12/2023,A,ERW_ALWN2023020002,Reseller,SingBuri,143134,MSUPER30005W-30(ALL-IN-ONE)12X1L/CAR,2208,4
5035,22/6/2023,A,ERW_ALWN2023020002,Reseller,SingBuri,143134,MSUPER30005W-30(ALL-IN-ONE)12X1L/CAR,3420,4
5036,25/9/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,143134,MSUPER30005W-30(ALL-IN-ONE)12X1L/CAR,168,4
5037,27/9/2023,A,ERW_AMBP2020110207,Reseller,Chachoengsao,143134,MSUPER30005W-30(ALL-IN-ONE)12X1L/CAR,2184,4
5038,10/3/2023,D,ERW_DBG72020110004,Retails,NakhonSiThammarat,143134,MSUPER30005W-30(ALL-IN-ONE)CTN12X1L:SG,4660,4
5039,26/1/2023,D,ERW_DBG72020110004,Retails,NakhonSiThammarat,143134,MSUPER30005W-30(ALL-IN-ONE)CTN12X1L:SG,4734,4
5040,17/2/2023,A,ERW_ALWN2023020002,Reseller,SingBuri,143134,MSUPER30005W-30(ALL-IN-ONE)CTN12X1L:SG,2748,4
5041,9/2/2023,A,ERW_AMBP2020110201,Reseller,Trat,143134,MSUPER30005W-30(ALL-IN-ONE)CTN12X1L:SG,2208,4
